city,station,datetime_local,pollutant,value
Madrid,Chamartin,2025-06-07 11:00:00,o3,67.6
Madrid,Chamartin,2025-06-07 12:00:00,pm25,25.1
Madrid,Chamartin,2025-06-07 12:00:00,o3,107.4
Madrid,Chamartin,2025-06-07 13:00:00,pm25,32.7
Madrid,Chamartin,2025-06-07 13:00:00,o3,56.6
Madrid,Chamartin,2025-06-07 14:00:00,pm25,43.0
Madrid,Chamartin,2025-06-07 14:00:00,o3,80.3
Madrid,Chamartin,2025-06-07 15:00:00,pm25,8.1
Madrid,Chamartin,2025-06-07 15:00:00,o3,77.6
Madrid,Chamartin,2025-06-07 16:00:00,pm25,20.7
Madrid,Chamartin,2025-06-07 16:00:00,o3,56.9
Madrid,Chamartin,2025-06-07 17:00:00,pm25,44.7
Madrid,Chamartin,2025-06-07 17:00:00,o3,72.4
Madrid,Chamartin,2025-06-07 18:00:00,pm25,27.2
Madrid,Chamartin,2025-06-07 18:00:00,o3,39.2
Madrid,Chamartin,2025-06-07 19:00:00,pm25,34.3
Madrid,Chamartin,2025-06-07 19:00:00,o3,52.1
Madrid,Chamartin,2025-06-07 20:00:00,pm25,55.5
Madrid,Chamartin,2025-06-07 20:00:00,o3,70.4
Madrid,Chamartin,2025-06-07 21:00:00,pm25,53.0
Madrid,Chamartin,2025-06-07 21:00:00,o3,58.2
Madrid,Chamartin,2025-06-07 22:00:00,pm25,51.0
Madrid,Chamartin,2025-06-07 22:00:00,o3,29.8
Madrid,Chamartin,2025-06-07 23:00:00,pm25,23.5
Madrid,Chamartin,2025-06-07 23:00:00,o3,31.6
Madrid,Chamartin,2025-06-08 00:00:00,pm25,9.6
Madrid,Chamartin,2025-06-08 00:00:00,o3,103.1
Madrid,Chamartin,2025-06-08 01:00:00,pm25,45.3
Madrid,Chamartin,2025-06-08 01:00:00,o3,78.1
Madrid,Chamartin,2025-06-08 02:00:00,pm25,35.7
Madrid,Chamartin,2025-06-08 02:00:00,o3,73.4
Madrid,Chamartin,2025-06-08 03:00:00,pm25,41.2
Madrid,Chamartin,2025-06-08 03:00:00,o3,95.3
Madrid,Chamartin,2025-06-08 04:00:00,pm25,39.0
Madrid,Chamartin,2025-06-08 04:00:00,o3,88.6
Madrid,Chamartin,2025-06-08 05:00:00,pm25,22.6
Madrid,Chamartin,2025-06-08 05:00:00,o3,108.0
Madrid,Chamartin,2025-06-08 06:00:00,pm25,9.7
Madrid,Chamartin,2025-06-08 06:00:00,o3,57.9
Madrid,Chamartin,2025-06-08 07:00:00,pm25,53.9
Madrid,Chamartin,2025-06-08 07:00:00,o3,40.3
Madrid,Chamartin,2025-06-08 08:00:00,pm25,15.3
Madrid,Chamartin,2025-06-08 08:00:00,o3,56.1
Madrid,Chamartin,2025-06-08 09:00:00,pm25,30.3
Madrid,Chamartin,2025-06-08 09:00:00,o3,104.3
Madrid,Chamartin,2025-06-08 10:00:00,pm25,51.5
Madrid,Chamartin,2025-06-08 10:00:00,o3,64.4
Madrid,Chamartin,2025-06-08 11:00:00,pm25,58.6
Madrid,Chamartin,2025-06-08 11:00:00,o3,79.6
Madrid,Chamartin,2025-06-08 12:00:00,pm25,53.4
Madrid,Chamartin,2025-06-08 12:00:00,o3,45.9
Madrid,Chamartin,2025-06-08 13:00:00,pm25,33.4
Madrid,Chamartin,2025-06-08 13:00:00,o3,27.5
Madrid,Chamartin,2025-06-08 14:00:00,pm25,8.5
Madrid,Chamartin,2025-06-08 14:00:00,o3,85.0
Madrid,Chamartin,2025-06-08 15:00:00,pm25,14.2
Madrid,Chamartin,2025-06-08 15:00:00,o3,71.6
Madrid,Chamartin,2025-06-08 16:00:00,pm25,44.2
Madrid,Chamartin,2025-06-08 16:00:00,o3,27.7
Madrid,Chamartin,2025-06-08 17:00:00,pm25,31.3
Madrid,Chamartin,2025-06-08 17:00:00,o3,83.2
Madrid,Chamartin,2025-06-08 18:00:00,pm25,54.3
Madrid,Chamartin,2025-06-08 18:00:00,o3,50.4
Madrid,Chamartin,2025-06-08 19:00:00,pm25,58.7
Madrid,Chamartin,2025-06-08 19:00:00,o3,96.8
Madrid,Chamartin,2025-06-08 20:00:00,pm25,41.8
Madrid,Chamartin,2025-06-08 20:00:00,o3,58.3
Madrid,Chamartin,2025-06-08 21:00:00,pm25,45.0
Madrid,Chamartin,2025-06-08 21:00:00,o3,94.4
Madrid,Chamartin,2025-06-08 22:00:00,pm25,23.8
Madrid,Chamartin,2025-06-08 22:00:00,o3,109.4
Madrid,Chamartin,2025-06-08 23:00:00,pm25,55.2
Madrid,Chamartin,2025-06-08 23:00:00,o3,66.3
Madrid,Chamartin,2025-06-09 00:00:00,pm25,45.6
Madrid,Chamartin,2025-06-09 00:00:00,o3,69.5
Madrid,Chamartin,2025-06-09 01:00:00,pm25,47.6
Madrid,Chamartin,2025-06-09 01:00:00,o3,95.3
Madrid,Chamartin,2025-06-09 02:00:00,pm25,9.2
Madrid,Chamartin,2025-06-09 02:00:00,o3,31.7
Madrid,Chamartin,2025-06-09 03:00:00,pm25,25.5
Madrid,Chamartin,2025-06-09 03:00:00,o3,103.0
Madrid,Chamartin,2025-06-09 04:00:00,pm25,28.7
Madrid,Chamartin,2025-06-09 04:00:00,o3,100.4
Madrid,Chamartin,2025-06-09 05:00:00,pm25,32.0
Madrid,Chamartin,2025-06-09 05:00:00,o3,49.6
Madrid,Chamartin,2025-06-09 06:00:00,pm25,54.8
Madrid,Chamartin,2025-06-09 06:00:00,o3,72.7
Madrid,Chamartin,2025-06-09 07:00:00,pm25,26.7
Madrid,Chamartin,2025-06-09 07:00:00,o3,28.8
Madrid,Chamartin,2025-06-09 08:00:00,pm25,13.8
Madrid,Chamartin,2025-06-09 08:00:00,o3,36.8
Madrid,Chamartin,2025-06-09 09:00:00,pm25,27.0
Madrid,Chamartin,2025-06-09 09:00:00,o3,76.6
Madrid,Chamartin,2025-06-09 10:00:00,pm25,24.0
Madrid,Chamartin,2025-06-09 10:00:00,o3,30.6
Madrid,Chamartin,2025-06-09 11:00:00,pm25,21.8
Madrid,Chamartin,2025-06-09 11:00:00,o3,59.7
Madrid,Chamartin,2025-06-09 12:00:00,pm25,59.6
Madrid,Chamartin,2025-06-09 12:00:00,o3,58.4
Madrid,Chamartin,2025-06-09 13:00:00,pm25,12.6
Madrid,Chamartin,2025-06-09 13:00:00,o3,74.4
Madrid,Chamartin,2025-06-09 14:00:00,pm25,55.8
Madrid,Chamartin,2025-06-09 14:00:00,o3,91.9
Madrid,Chamartin,2025-06-09 15:00:00,pm25,51.5
Madrid,Chamartin,2025-06-09 15:00:00,o3,103.9
Madrid,Chamartin,2025-06-09 16:00:00,pm25,41.1
Madrid,Chamartin,2025-06-09 16:00:00,o3,109.6
Madrid,Chamartin,2025-06-09 17:00:00,pm25,9.7
Madrid,Chamartin,2025-06-09 17:00:00,o3,96.0
Madrid,Chamartin,2025-06-09 18:00:00,pm25,52.6
Madrid,Chamartin,2025-06-09 18:00:00,o3,102.9
Madrid,Chamartin,2025-06-09 19:00:00,pm25,32.9
Madrid,Chamartin,2025-06-09 19:00:00,o3,92.0
Madrid,Chamartin,2025-06-09 20:00:00,pm25,18.1
Madrid,Chamartin,2025-06-09 20:00:00,o3,76.3
Madrid,Chamartin,2025-06-09 21:00:00,pm25,26.6
Madrid,Chamartin,2025-06-09 21:00:00,o3,75.7
Madrid,Chamartin,2025-06-09 22:00:00,pm25,43.1
Madrid,Chamartin,2025-06-09 22:00:00,o3,54.5
Madrid,Chamartin,2025-06-09 23:00:00,pm25,19.2
Madrid,Chamartin,2025-06-09 23:00:00,o3,52.3
Madrid,Chamartin,2025-06-10 00:00:00,pm25,42.5
Madrid,Chamartin,2025-06-10 00:00:00,o3,82.5
Madrid,Chamartin,2025-06-10 01:00:00,pm25,46.5
Madrid,Chamartin,2025-06-10 01:00:00,o3,35.8
Madrid,Chamartin,2025-06-10 02:00:00,pm25,50.6
Madrid,Chamartin,2025-06-10 02:00:00,o3,83.5
Madrid,Chamartin,2025-06-10 03:00:00,pm25,9.6
Madrid,Chamartin,2025-06-10 03:00:00,o3,53.5
Madrid,Chamartin,2025-06-10 04:00:00,pm25,32.3
Madrid,Chamartin,2025-06-10 04:00:00,o3,55.7
Madrid,Chamartin,2025-06-10 05:00:00,pm25,14.1
Madrid,Chamartin,2025-06-10 05:00:00,o3,42.6
Madrid,Chamartin,2025-06-10 06:00:00,pm25,9.3
Madrid,Chamartin,2025-06-10 06:00:00,o3,32.9
Madrid,Chamartin,2025-06-10 07:00:00,pm25,21.8
Madrid,Chamartin,2025-06-10 07:00:00,o3,94.7
Madrid,Chamartin,2025-06-10 08:00:00,pm25,35.4
Madrid,Chamartin,2025-06-10 08:00:00,o3,61.1
Madrid,Chamartin,2025-06-10 09:00:00,pm25,42.4
Madrid,Chamartin,2025-06-10 09:00:00,o3,71.0
Madrid,Chamartin,2025-06-10 10:00:00,pm25,14.8
Madrid,Chamartin,2025-06-10 10:00:00,o3,43.9
Madrid,Chamartin,2025-06-10 11:00:00,pm25,19.6
Madrid,Chamartin,2025-06-10 11:00:00,o3,76.0
Madrid,Chamartin,2025-06-10 12:00:00,pm25,32.0
Madrid,Chamartin,2025-06-10 12:00:00,o3,57.9
Madrid,Chamartin,2025-06-10 13:00:00,pm25,36.9
Madrid,Chamartin,2025-06-10 13:00:00,o3,107.5
Madrid,Chamartin,2025-06-10 14:00:00,pm25,24.3
Madrid,Chamartin,2025-06-10 14:00:00,o3,69.2
Madrid,Chamartin,2025-06-10 15:00:00,pm25,33.0
Madrid,Chamartin,2025-06-10 15:00:00,o3,85.9
Madrid,Chamartin,2025-06-10 16:00:00,pm25,46.0
Madrid,Chamartin,2025-06-10 16:00:00,o3,87.0
Madrid,Chamartin,2025-06-10 17:00:00,pm25,18.5
Madrid,Chamartin,2025-06-10 17:00:00,o3,63.2
Madrid,Chamartin,2025-06-10 18:00:00,pm25,50.2
Madrid,Chamartin,2025-06-10 18:00:00,o3,57.4
Madrid,Chamartin,2025-06-10 19:00:00,pm25,59.2
Madrid,Chamartin,2025-06-10 19:00:00,o3,56.0
Madrid,Chamartin,2025-06-10 20:00:00,pm25,33.9
Madrid,Chamartin,2025-06-10 20:00:00,o3,65.3
Madrid,Chamartin,2025-06-10 21:00:00,pm25,30.6
Madrid,Chamartin,2025-06-10 21:00:00,o3,96.9
Madrid,Chamartin,2025-06-10 22:00:00,pm25,16.1
Madrid,Chamartin,2025-06-10 22:00:00,o3,73.3
Madrid,Chamartin,2025-06-10 23:00:00,pm25,40.2
Madrid,Chamartin,2025-06-10 23:00:00,o3,97.4
Madrid,Chamartin,2025-06-11 00:00:00,pm25,39.7
Madrid,Chamartin,2025-06-11 00:00:00,o3,106.6
Madrid,Chamartin,2025-06-11 01:00:00,pm25,53.4
Madrid,Chamartin,2025-06-11 01:00:00,o3,54.6
Madrid,Chamartin,2025-06-11 02:00:00,pm25,52.7
Madrid,Chamartin,2025-06-11 02:00:00,o3,106.5
Madrid,Chamartin,2025-06-11 03:00:00,pm25,21.4
Madrid,Chamartin,2025-06-11 03:00:00,o3,76.9
Madrid,Chamartin,2025-06-11 04:00:00,pm25,22.7
Madrid,Chamartin,2025-06-11 04:00:00,o3,80.2
Madrid,Chamartin,2025-06-11 05:00:00,pm25,12.9
Madrid,Chamartin,2025-06-11 05:00:00,o3,87.4
Madrid,Chamartin,2025-06-11 06:00:00,pm25,29.8
Madrid,Chamartin,2025-06-11 06:00:00,o3,74.9
Madrid,Chamartin,2025-06-11 07:00:00,pm25,9.3
Madrid,Chamartin,2025-06-11 07:00:00,o3,84.1
Madrid,Chamartin,2025-06-11 08:00:00,pm25,33.8
Madrid,Chamartin,2025-06-11 08:00:00,o3,78.1
Madrid,Chamartin,2025-06-11 09:00:00,pm25,24.4
Madrid,Chamartin,2025-06-11 09:00:00,o3,37.4
Madrid,Chamartin,2025-06-11 10:00:00,pm25,30.6
Madrid,Chamartin,2025-06-11 10:00:00,o3,105.2
Madrid,Chamartin,2025-06-11 11:00:00,pm25,19.8
Madrid,Chamartin,2025-06-11 11:00:00,o3,82.4
Madrid,Chamartin,2025-06-11 12:00:00,pm25,10.6
Madrid,Chamartin,2025-06-11 12:00:00,o3,86.0
Madrid,Chamartin,2025-06-11 13:00:00,pm25,20.4
Madrid,Chamartin,2025-06-11 13:00:00,o3,63.4
Madrid,Chamartin,2025-06-11 14:00:00,pm25,27.1
Madrid,Chamartin,2025-06-11 14:00:00,o3,34.6
Madrid,Chamartin,2025-06-11 15:00:00,pm25,26.0
Madrid,Chamartin,2025-06-11 15:00:00,o3,54.8
Madrid,Chamartin,2025-06-11 16:00:00,pm25,35.1
Madrid,Chamartin,2025-06-11 16:00:00,o3,107.6
Madrid,Chamartin,2025-06-11 17:00:00,pm25,32.4
Madrid,Chamartin,2025-06-11 17:00:00,o3,102.7
Madrid,Chamartin,2025-06-11 18:00:00,pm25,32.0
Madrid,Chamartin,2025-06-11 18:00:00,o3,34.1
Madrid,Chamartin,2025-06-11 19:00:00,pm25,20.0
Madrid,Chamartin,2025-06-11 19:00:00,o3,59.6
Madrid,Chamartin,2025-06-11 20:00:00,pm25,24.9
Madrid,Chamartin,2025-06-11 20:00:00,o3,98.6
Madrid,Chamartin,2025-06-11 21:00:00,pm25,43.3
Madrid,Chamartin,2025-06-11 21:00:00,o3,74.2
Madrid,Chamartin,2025-06-11 22:00:00,pm25,33.5
Madrid,Chamartin,2025-06-11 22:00:00,o3,58.8
Madrid,Chamartin,2025-06-11 23:00:00,pm25,39.8
Madrid,Chamartin,2025-06-11 23:00:00,o3,35.6
Madrid,Chamartin,2025-06-12 00:00:00,pm25,16.5
Madrid,Chamartin,2025-06-12 00:00:00,o3,50.8
Madrid,Chamartin,2025-06-12 01:00:00,pm25,16.9
Madrid,Chamartin,2025-06-12 01:00:00,o3,82.6
Madrid,Chamartin,2025-06-12 02:00:00,pm25,9.3
Madrid,Chamartin,2025-06-12 02:00:00,o3,38.6
Madrid,Chamartin,2025-06-12 03:00:00,pm25,54.9
Madrid,Chamartin,2025-06-12 03:00:00,o3,109.8
Madrid,Chamartin,2025-06-12 04:00:00,pm25,33.4
Madrid,Chamartin,2025-06-12 04:00:00,o3,67.1
Madrid,Chamartin,2025-06-12 05:00:00,pm25,48.2
Madrid,Chamartin,2025-06-12 05:00:00,o3,28.1
Madrid,Chamartin,2025-06-12 06:00:00,pm25,30.2
Madrid,Chamartin,2025-06-12 06:00:00,o3,33.5
Madrid,Chamartin,2025-06-12 07:00:00,pm25,28.8
Madrid,Chamartin,2025-06-12 07:00:00,o3,108.6
Madrid,Chamartin,2025-06-12 08:00:00,pm25,47.2
Madrid,Chamartin,2025-06-12 08:00:00,o3,108.7
Madrid,Chamartin,2025-06-12 09:00:00,pm25,46.8
Madrid,Chamartin,2025-06-12 09:00:00,o3,76.7
Madrid,Chamartin,2025-06-12 10:00:00,pm25,47.2
Madrid,Chamartin,2025-06-12 10:00:00,o3,81.0
Madrid,Chamartin,2025-06-12 11:00:00,pm25,32.1
Madrid,Chamartin,2025-06-12 11:00:00,o3,49.9
Madrid,Chamartin,2025-06-12 12:00:00,pm25,35.0
Madrid,Chamartin,2025-06-12 12:00:00,o3,47.0
Madrid,Chamartin,2025-06-12 13:00:00,pm25,33.3
Madrid,Chamartin,2025-06-12 13:00:00,o3,37.4
Madrid,Chamartin,2025-06-12 14:00:00,pm25,37.4
Madrid,Chamartin,2025-06-12 14:00:00,o3,45.8
Madrid,Chamartin,2025-06-12 15:00:00,pm25,23.3
Madrid,Chamartin,2025-06-12 15:00:00,o3,67.4
Madrid,Chamartin,2025-06-12 16:00:00,pm25,16.5
Madrid,Chamartin,2025-06-12 16:00:00,o3,106.8
Madrid,Chamartin,2025-06-12 17:00:00,pm25,31.2
Madrid,Chamartin,2025-06-12 17:00:00,o3,54.9
Madrid,Chamartin,2025-06-12 18:00:00,pm25,9.5
Madrid,Chamartin,2025-06-12 18:00:00,o3,96.7
Madrid,Chamartin,2025-06-12 19:00:00,pm25,40.5
Madrid,Chamartin,2025-06-12 19:00:00,o3,60.4
Madrid,Chamartin,2025-06-12 20:00:00,pm25,20.8
Madrid,Chamartin,2025-06-12 20:00:00,o3,88.3
Madrid,Chamartin,2025-06-12 21:00:00,pm25,57.2
Madrid,Chamartin,2025-06-12 21:00:00,o3,57.4
Madrid,Chamartin,2025-06-12 22:00:00,pm25,15.0
Madrid,Chamartin,2025-06-12 22:00:00,o3,34.3
Madrid,Chamartin,2025-06-12 23:00:00,pm25,8.3
Madrid,Chamartin,2025-06-12 23:00:00,o3,88.2
Madrid,Chamartin,2025-06-13 00:00:00,pm25,59.0
Madrid,Chamartin,2025-06-13 00:00:00,o3,109.4
Madrid,Chamartin,2025-06-13 01:00:00,pm25,48.8
Madrid,Chamartin,2025-06-13 01:00:00,o3,38.8
Madrid,Chamartin,2025-06-13 02:00:00,pm25,58.8
Madrid,Chamartin,2025-06-13 02:00:00,o3,52.9
Madrid,Chamartin,2025-06-13 03:00:00,pm25,25.3
Madrid,Chamartin,2025-06-13 03:00:00,o3,83.4
Madrid,Chamartin,2025-06-13 04:00:00,pm25,10.6
Madrid,Chamartin,2025-06-13 04:00:00,o3,95.2
Madrid,Chamartin,2025-06-13 05:00:00,pm25,59.9
Madrid,Chamartin,2025-06-13 05:00:00,o3,90.9
Madrid,Chamartin,2025-06-13 06:00:00,pm25,48.6
Madrid,Chamartin,2025-06-13 06:00:00,o3,58.2
Madrid,Chamartin,2025-06-13 07:00:00,pm25,11.4
Madrid,Chamartin,2025-06-13 07:00:00,o3,92.4
Madrid,Chamartin,2025-06-13 08:00:00,pm25,39.1
Madrid,Chamartin,2025-06-13 08:00:00,o3,102.3
Madrid,Chamartin,2025-06-13 09:00:00,pm25,14.0
Madrid,Chamartin,2025-06-13 09:00:00,o3,50.9
Madrid,Chamartin,2025-06-13 10:00:00,pm25,26.8
Madrid,Chamartin,2025-06-13 10:00:00,o3,83.1
Madrid,Chamartin,2025-06-13 11:00:00,pm25,49.0
Madrid,Chamartin,2025-06-13 11:00:00,o3,106.7
Madrid,Chamartin,2025-06-13 12:00:00,pm25,23.4
Madrid,Chamartin,2025-06-13 12:00:00,o3,67.0
Madrid,Chamartin,2025-06-13 13:00:00,pm25,9.5
Madrid,Chamartin,2025-06-13 13:00:00,o3,46.5
Madrid,Chamartin,2025-06-13 14:00:00,pm25,27.4
Madrid,Chamartin,2025-06-13 14:00:00,o3,75.5
Madrid,Chamartin,2025-06-13 15:00:00,pm25,32.5
Madrid,Chamartin,2025-06-13 15:00:00,o3,56.0
Madrid,Chamartin,2025-06-13 16:00:00,pm25,40.5
Madrid,Chamartin,2025-06-13 16:00:00,o3,95.4
Madrid,Chamartin,2025-06-13 17:00:00,pm25,20.6
Madrid,Chamartin,2025-06-13 17:00:00,o3,54.1
Madrid,Chamartin,2025-06-13 18:00:00,pm25,44.7
Madrid,Chamartin,2025-06-13 18:00:00,o3,91.1
Madrid,Chamartin,2025-06-13 19:00:00,pm25,50.9
Madrid,Chamartin,2025-06-13 19:00:00,o3,42.8
Madrid,Chamartin,2025-06-13 20:00:00,pm25,36.0
Madrid,Chamartin,2025-06-13 20:00:00,o3,101.5
Madrid,Chamartin,2025-06-13 21:00:00,pm25,28.4
Madrid,Chamartin,2025-06-13 21:00:00,o3,61.5
Madrid,Chamartin,2025-06-13 22:00:00,pm25,59.2
Madrid,Chamartin,2025-06-13 22:00:00,o3,34.6
Madrid,Chamartin,2025-06-13 23:00:00,pm25,44.7
Madrid,Chamartin,2025-06-13 23:00:00,o3,97.3
Madrid,Chamartin,2025-06-14 00:00:00,pm25,15.8
Madrid,Chamartin,2025-06-14 00:00:00,o3,85.7
Madrid,Chamartin,2025-06-14 01:00:00,pm25,32.4
Madrid,Chamartin,2025-06-14 01:00:00,o3,97.5
Madrid,Chamartin,2025-06-14 02:00:00,pm25,55.2
Madrid,Chamartin,2025-06-14 02:00:00,o3,99.2
Madrid,Chamartin,2025-06-14 03:00:00,pm25,11.3
Madrid,Chamartin,2025-06-14 03:00:00,o3,89.3
Madrid,Chamartin,2025-06-14 04:00:00,pm25,55.9
Madrid,Chamartin,2025-06-14 04:00:00,o3,77.8
Madrid,Chamartin,2025-06-14 05:00:00,pm25,39.2
Madrid,Chamartin,2025-06-14 05:00:00,o3,28.8
Madrid,Chamartin,2025-06-14 06:00:00,pm25,52.5
Madrid,Chamartin,2025-06-14 06:00:00,o3,28.9
Madrid,Chamartin,2025-06-14 07:00:00,pm25,24.3
Madrid,Chamartin,2025-06-14 07:00:00,o3,103.7
Madrid,Chamartin,2025-06-14 08:00:00,pm25,57.4
Madrid,Chamartin,2025-06-14 08:00:00,o3,109.3
Madrid,Chamartin,2025-06-14 09:00:00,pm25,32.8
Madrid,Chamartin,2025-06-14 09:00:00,o3,40.1
Madrid,Chamartin,2025-06-14 10:00:00,pm25,33.4
Madrid,Chamartin,2025-06-14 10:00:00,o3,33.7
Madrid,Chamartin,2025-06-14 11:00:00,pm25,53.4
Madrid,Chamartin,2025-06-14 11:00:00,o3,72.6
Madrid,Chamartin,2025-06-14 12:00:00,pm25,29.0
Madrid,Chamartin,2025-06-14 12:00:00,o3,31.8
Madrid,Chamartin,2025-06-14 13:00:00,pm25,29.1
Madrid,Chamartin,2025-06-14 13:00:00,o3,98.6
Madrid,Chamartin,2025-06-14 14:00:00,pm25,44.6
Madrid,Chamartin,2025-06-14 14:00:00,o3,32.0
Madrid,Chamartin,2025-06-14 15:00:00,pm25,16.3
Madrid,Chamartin,2025-06-14 15:00:00,o3,58.3
Madrid,Chamartin,2025-06-14 16:00:00,pm25,13.3
Madrid,Chamartin,2025-06-14 16:00:00,o3,104.4
Madrid,Chamartin,2025-06-14 17:00:00,pm25,41.9
Madrid,Chamartin,2025-06-14 17:00:00,o3,33.1
Madrid,Chamartin,2025-06-14 18:00:00,pm25,49.0
Madrid,Chamartin,2025-06-14 18:00:00,o3,56.3
Madrid,Chamartin,2025-06-14 19:00:00,pm25,20.7
Madrid,Chamartin,2025-06-14 19:00:00,o3,73.4
Madrid,Chamartin,2025-06-14 20:00:00,pm25,8.7
Madrid,Chamartin,2025-06-14 20:00:00,o3,64.6
Madrid,Chamartin,2025-06-14 21:00:00,pm25,51.9
Madrid,Chamartin,2025-06-14 21:00:00,o3,103.9
Madrid,Chamartin,2025-06-14 22:00:00,pm25,25.8
Madrid,Chamartin,2025-06-14 22:00:00,o3,79.6
Madrid,Chamartin,2025-06-14 23:00:00,pm25,19.8
Madrid,Chamartin,2025-06-14 23:00:00,o3,72.6
Madrid,Chamartin,2025-06-15 00:00:00,pm25,21.2
Madrid,Chamartin,2025-06-15 00:00:00,o3,73.6
Madrid,Chamartin,2025-06-15 01:00:00,pm25,16.9
Madrid,Chamartin,2025-06-15 01:00:00,o3,105.0
Madrid,Chamartin,2025-06-15 02:00:00,pm25,54.1
Madrid,Chamartin,2025-06-15 02:00:00,o3,53.6
Madrid,Chamartin,2025-06-15 03:00:00,pm25,48.4
Madrid,Chamartin,2025-06-15 03:00:00,o3,33.1
Madrid,Chamartin,2025-06-15 04:00:00,pm25,46.5
Madrid,Chamartin,2025-06-15 04:00:00,o3,49.0
Madrid,Chamartin,2025-06-15 05:00:00,pm25,15.1
Madrid,Chamartin,2025-06-15 05:00:00,o3,82.6
Madrid,Chamartin,2025-06-15 06:00:00,pm25,32.4
Madrid,Chamartin,2025-06-15 06:00:00,o3,70.1
Madrid,Chamartin,2025-06-15 07:00:00,pm25,35.1
Madrid,Chamartin,2025-06-15 07:00:00,o3,30.1
Madrid,Chamartin,2025-06-15 08:00:00,pm25,10.7
Madrid,Chamartin,2025-06-15 08:00:00,o3,76.1
Madrid,Chamartin,2025-06-15 09:00:00,pm25,40.4
Madrid,Chamartin,2025-06-15 09:00:00,o3,29.0
Madrid,Chamartin,2025-06-15 10:00:00,pm25,27.7
Madrid,Chamartin,2025-06-15 10:00:00,o3,77.1
Madrid,Chamartin,2025-06-15 11:00:00,pm25,42.1
Madrid,Chamartin,2025-06-15 11:00:00,o3,95.4
Madrid,Chamartin,2025-06-15 12:00:00,pm25,29.9
Madrid,Chamartin,2025-06-15 12:00:00,o3,71.6
Madrid,Chamartin,2025-06-15 13:00:00,pm25,38.1
Madrid,Chamartin,2025-06-15 13:00:00,o3,51.5
Madrid,Chamartin,2025-06-15 14:00:00,pm25,10.8
Madrid,Chamartin,2025-06-15 14:00:00,o3,25.4
Madrid,Chamartin,2025-06-15 15:00:00,pm25,51.5
Madrid,Chamartin,2025-06-15 15:00:00,o3,42.0
Madrid,Chamartin,2025-06-15 16:00:00,pm25,40.8
Madrid,Chamartin,2025-06-15 16:00:00,o3,74.0
Madrid,Chamartin,2025-06-15 17:00:00,pm25,28.8
Madrid,Chamartin,2025-06-15 17:00:00,o3,95.8
Madrid,Chamartin,2025-06-15 18:00:00,pm25,44.3
Madrid,Chamartin,2025-06-15 18:00:00,o3,26.9
Madrid,Chamartin,2025-06-15 19:00:00,pm25,48.4
Madrid,Chamartin,2025-06-15 19:00:00,o3,68.1
Madrid,Chamartin,2025-06-15 20:00:00,pm25,26.0
Madrid,Chamartin,2025-06-15 20:00:00,o3,86.8
Madrid,Chamartin,2025-06-15 21:00:00,pm25,43.7
Madrid,Chamartin,2025-06-15 21:00:00,o3,51.4
Madrid,Chamartin,2025-06-15 22:00:00,pm25,59.1
Madrid,Chamartin,2025-06-15 22:00:00,o3,80.1
Madrid,Chamartin,2025-06-15 23:00:00,pm25,39.5
Madrid,Chamartin,2025-06-15 23:00:00,o3,30.9
Madrid,Chamartin,2025-06-16 00:00:00,pm25,22.5
Madrid,Chamartin,2025-06-16 00:00:00,o3,63.0
Madrid,Chamartin,2025-06-16 01:00:00,pm25,40.8
Madrid,Chamartin,2025-06-16 01:00:00,o3,68.6
Madrid,Chamartin,2025-06-16 02:00:00,pm25,47.7
Madrid,Chamartin,2025-06-16 02:00:00,o3,47.3
Madrid,Chamartin,2025-06-16 03:00:00,pm25,44.5
Madrid,Chamartin,2025-06-16 03:00:00,o3,94.4
Madrid,Chamartin,2025-06-16 04:00:00,pm25,47.8
Madrid,Chamartin,2025-06-16 04:00:00,o3,90.5
Madrid,Chamartin,2025-06-16 05:00:00,pm25,54.2
Madrid,Chamartin,2025-06-16 05:00:00,o3,32.2
Madrid,Chamartin,2025-06-16 06:00:00,pm25,44.3
Madrid,Chamartin,2025-06-16 06:00:00,o3,107.3
Madrid,Chamartin,2025-06-16 07:00:00,pm25,37.8
Madrid,Chamartin,2025-06-16 07:00:00,o3,43.5
Madrid,Chamartin,2025-06-16 08:00:00,pm25,59.9
Madrid,Chamartin,2025-06-16 08:00:00,o3,39.8
Madrid,Chamartin,2025-06-16 09:00:00,pm25,25.4
Madrid,Chamartin,2025-06-16 09:00:00,o3,39.6
Madrid,Chamartin,2025-06-16 10:00:00,pm25,32.2
Madrid,Chamartin,2025-06-16 10:00:00,o3,60.6
Madrid,Chamartin,2025-06-16 11:00:00,pm25,33.5
Madrid,Chamartin,2025-06-16 11:00:00,o3,103.9
Madrid,Chamartin,2025-06-16 12:00:00,pm25,32.9
Madrid,Chamartin,2025-06-16 12:00:00,o3,68.7
Madrid,Chamartin,2025-06-16 13:00:00,pm25,54.1
Madrid,Chamartin,2025-06-16 13:00:00,o3,94.5
Madrid,Chamartin,2025-06-16 14:00:00,pm25,20.5
Madrid,Chamartin,2025-06-16 14:00:00,o3,26.1
Madrid,Chamartin,2025-06-16 15:00:00,pm25,40.7
Madrid,Chamartin,2025-06-16 15:00:00,o3,96.8
Madrid,Chamartin,2025-06-16 16:00:00,pm25,36.7
Madrid,Chamartin,2025-06-16 16:00:00,o3,43.0
